#1,SampleID,Project,Drug_project
66,L12_DP_D1P009F_HHC01_LC_0h,RPT_20210419,RPT01
67,L12_DP_D1P020F_HHC01_LC_0h,RPT_20210419,RPT01
68,L12_DP_D1P029F_HHC01_LC_0h,RPT_20210419,RPT01
69,L12_DP_D1P019F_HHC01_LC_0h,RPT_20210419,RPT01
70,L12_DP_D1P003F_HHC01_LC_0h,RPT_20210419,RPT01
71,L12_C_D1C012F_48h,RPT_20210419,RPT01
72,L12_C_D1C009F_48h,RPT_20210419,RPT01
73,L12_C_D1C011F_48h,RPT_20210419,RPT01
74,L12_C_D1C004F_48h,RPT_20210419,RPT01
75,L12_C_D1C001F_48h,RPT_20210419,RPT01
76,L12_DP_D1P009F_48h,RPT_20210419,RPT01
77,L12_DP_D1P020F_48h,RPT_20210419,RPT01
78,L12_DP_D1P029F_48h,RPT_20210419,RPT01
79,L12_DP_D1P019F_48h,RPT_20210419,RPT01
80,L12_DP_D1P003F_48h,RPT_20210419,RPT01
81,L12_C_D1C012F_72h,RPT_20210419,RPT01
82,L12_C_D1C009F_72h,RPT_20210419,RPT01
83,L12_C_D1C011F_72h,RPT_20210419,RPT01
84,L12_C_D1C004F_72h,RPT_20210419,RPT01
85,L12_C_D1C001F_72h,RPT_20210419,RPT01
86,L12_DP_D1P009F_72h,RPT_20210419,RPT01
87,L12_DP_D1P020F_72h,RPT_20210419,RPT01
88,L12_DP_D1P029F_72h,RPT_20210419,RPT01
89,L12_DP_D1P019F_72h,RPT_20210419,RPT01
90,L12_DP_D1P003F_72h,RPT_20210419,RPT01
91,L12_DP_D1P009F_HHC01_LC_72h,RPT_20210419,RPT01
92,L12_DP_D1P020F_HHC01_LC_72h,RPT_20210419,RPT01
93,L12_DP_D1P029F_HHC01_LC_72h,RPT_20210419,RPT01
94,L12_DP_D1P019F_HHC01_LC_72h,RPT_20210419,RPT01
95,L12_DP_D1P003F_HHC01_LC_72h,RPT_20210419,RPT01
96,L12_C_D1C012F_120h,RPT_20210419,RPT01
97,L12_C_D1C009F_120h,RPT_20210419,RPT01
98,L12_C_D1C011F_120h,RPT_20210419,RPT01
99,L12_C_D1C004F_120h,RPT_20210419,RPT01
100,L12_C_D1C001F_120h,RPT_20210419,RPT01
101,L12_DP_D1P009F_120h,RPT_20210419,RPT01
102,L12_DP_D1P020F_120h,RPT_20210419,RPT01
103,L12_DP_D1P029F_120h,RPT_20210419,RPT01
104,L12_DP_D1P019F_120h,RPT_20210419,RPT01
105,L12_DP_D1P003F_120h,RPT_20210419,RPT01
106,L12_DP_D1P009F_HHC01_LC_120h,RPT_20210419,RPT01
107,L12_DP_D1P020F_HHC01_LC_120h,RPT_20210419,RPT01
108,L12_DP_D1P029F_HHC01_LC_120h,RPT_20210419,RPT01
109,L12_DP_D1P019F_HHC01_LC_120h,RPT_20210419,RPT01
110,L12_DP_D1P003F_HHC01_LC_120h,RPT_20210419,RPT01
111,L24_C_D1C012F_0h,RPT_20210419,RPT01
112,L24_C_D1C009F_0h,RPT_20210419,RPT01
113,L24_C_D1C011F_0h,RPT_20210419,RPT01
114,L24_C_D1C004F_0h,RPT_20210419,RPT01
115,L24_C_D1C001F_0h,RPT_20210419,RPT01
116,L24_DP_D1P009F_0h,RPT_20210419,RPT01
117,L24_DP_D1P020F_0h,RPT_20210419,RPT01
118,L24_DP_D1P029F_0h,RPT_20210419,RPT01
119,L24_DP_D1P019F_0h,RPT_20210419,RPT01
120,L24_DP_D1P003F_0h,RPT_20210419,RPT01
121,L24_DP_D1P009F_HHC01_LC_0h,RPT_20210419,RPT01
122,L24_DP_D1P020F_HHC01_LC_0h,RPT_20210419,RPT01
123,L24_DP_D1P029F_HHC01_LC_0h,RPT_20210419,RPT01
124,L24_DP_D1P019F_HHC01_LC_0h,RPT_20210419,RPT01
125,L24_DP_D1P003F_HHC01_LC_0h,RPT_20210419,RPT01
126,L24_C_D1C012F_48h,RPT_20210419,RPT01
127,L24_C_D1C009F_48h,RPT_20210419,RPT01
128,L24_C_D1C011F_48h,RPT_20210419,RPT01
129,L24_C_D1C004F_48h,RPT_20210419,RPT01
130,L24_C_D1C001F_48h,RPT_20210419,RPT01
131,L24_DP_D1P009F_48h,RPT_20210419,RPT01
132,L24_DP_D1P020F_48h,RPT_20210419,RPT01
133,L24_DP_D1P029F_48h,RPT_20210419,RPT01
134,L24_DP_D1P019F_48h,RPT_20210419,RPT01
135,L24_DP_D1P003F_48h,RPT_20210419,RPT01
136,L24_C_D1C012F_72h,RPT_20210419,RPT01
137,L24_C_D1C009F_72h,RPT_20210419,RPT01
138,L24_C_D1C011F_72h,RPT_20210419,RPT01
139,L24_C_D1C004F_72h,RPT_20210419,RPT01
140,L24_C_D1C001F_72h,RPT_20210419,RPT01
141,L24_DP_D1P009F_72h,RPT_20210419,RPT01
142,L24_DP_D1P020F_72h,RPT_20210419,RPT01
143,L24_DP_D1P029F_72h,RPT_20210419,RPT01
144,L24_DP_D1P019F_72h,RPT_20210419,RPT01
145,L24_DP_D1P003F_72h,RPT_20210419,RPT01
146,L24_DP_D1P009F_HHC01_LC_72h,RPT_20210419,RPT01
147,L24_DP_D1P020F_HHC01_LC_72h,RPT_20210419,RPT01
148,L24_DP_D1P029F_HHC01_LC_72h,RPT_20210419,RPT01
149,L24_DP_D1P019F_HHC01_LC_72h,RPT_20210419,RPT01
150,L24_DP_D1P003F_HHC01_LC_72h,RPT_20210419,RPT01
151,L24_C_D1C012F_120h,RPT_20210419,RPT01
152,L24_C_D1C009F_120h,RPT_20210419,RPT01
153,L24_C_D1C011F_120h,RPT_20210419,RPT01
154,L24_C_D1C004F_120h,RPT_20210419,RPT01
155,L24_C_D1C001F_120h,RPT_20210419,RPT01
156,L24_DP_D1P009F_120h,RPT_20210419,RPT01
157,L24_DP_D1P020F_120h,RPT_20210419,RPT01
158,L24_DP_D1P029F_120h,RPT_20210419,RPT01
159,L24_DP_D1P019F_120h,RPT_20210419,RPT01
160,L24_DP_D1P003F_120h,RPT_20210419,RPT01
161,L24_DP_D1P009F_HHC01_LC_120h,RPT_20210419,RPT01
162,L24_DP_D1P020F_HHC01_LC_120h,RPT_20210419,RPT01
163,L24_DP_D1P029F_HHC01_LC_120h,RPT_20210419,RPT01
164,L24_DP_D1P019F_HHC01_LC_120h,RPT_20210419,RPT01
165,L24_DP_D1P003F_HHC01_LC_120h,RPT_20210419,RPT01
166,4.2,ONC-2021-014,GV009
167,NC,ONC-2021-014,GV009
168,SHRJH-MG-FE-001,HG16S020,SHRJH-MG
169,SHRJH-MG-FE-008,HG16S020,SHRJH-MG
170,SHTJ-PD-F-001,HG16S020,SHTJ-PD
171,SHTJ-PD-F-002,HG16S020,SHTJ-PD
172,SHTJ-PD-F-006,HG16S020,SHTJ-PD
173,SHTJ-PD-F-004,HG16S020,SHTJ-PD
174,SHTJ-PD-F-008,HG16S020,SHTJ-PD
175,SHTJ-PD-F-009,HG16S020,SHTJ-PD
176,ZSH-SH-F-084,HG16S020,SHZS-SH
177,ZSH-SH-F-085,HG16S020,SHZS-SH
178,CQYK-2020-076,HG16S020,CQYK
179,CQYK-2020-004,HG16S020,CQYK
180,CQYK-2020-034,HG16S020,CQYK
181,CQYK-2020-069,HG16S020,CQYK
182,CQYK-2020-062,HG16S020,CQYK
183,CQYK-2020-122,HG16S020,CQYK
184,CQYK-2020-123,HG16S020,CQYK
185,CQYK-2020-081,HG16S020,CQYK
186,CQYK-2020-075,HG16S020,CQYK
187,CQYK-2020-033,HG16S020,CQYK
188,CQYK-2020-071,HG16S020,CQYK
189,CQYK-2020-070,HG16S020,CQYK
190,CQYK-2020-082,HG16S020,CQYK
191,CQYK-2020-080,HG16S020,CQYK
192,CQYK-2020-045,HG16S020,CQYK
193,CQYK-2020-060,HG16S020,CQYK
194,CQYK-2020-005,HG16S020,CQYK
195,CQYK-2020-090,HG16S020,CQYK
196,CQYK-2020-028,HG16S020,CQYK
197,CQYK-2020-026,HG16S020,CQYK
198,CQYK-2020-086,HG16S020,CQYK
199,CQYK-2020-012,HG16S020,CQYK
200,CQYK-2020-078,HG16S020,CQYK
201,D1C020F,HG16S021,SHJW-DP
202,D1P043F-1,HG16S021,SHJW-DP
203,D1C013F,HG16S021,SHJW-DP
204,D1C017F,HG16S021,SHJW-DP
205,D1C015F,HG16S021,SHJW-DP
206,D1C019F,HG16S021,SHJW-DP
207,D1P047F-1,HG16S021,SHJW-DP
208,D1P046F-1,HG16S021,SHJW-DP
209,D1P045F-1,HG16S021,SHJW-DP
210,D1P028F-2,HG16S021,SHJW-DP
211,D1P034F-2,HG16S021,SHJW-DP
212,D1C014F,HG16S021,SHJW-DP
213,D1C018F,HG16S021,SHJW-DP
214,D1C016F,HG16S021,SHJW-DP
215,D1C021F,HG16S021,SHJW-DP
216,D1C026F,HG16S021,SHJW-DP
217,D1P030F-2,HG16S021,SHJW-DP
218,D1C024F,HG16S021,SHJW-DP
219,D1C025F,HG16S021,SHJW-DP
220,D1C027F,HG16S021,SHJW-DP
221,D1P049F-1,HG16S021,SHJW-DP
222,D1P048F-1,HG16S021,SHJW-DP
223,D1C023F,HG16S021,SHJW-DP
224,D1P031F-2,HG16S021,SHJW-DP
225,D1P033F-2,HG16S021,SHJW-DP
226,D1P019F-3,HG16S021,SHJW-DP
227,D1P050F-1,HG16S021,SHJW-DP
228,D1P035F-2,HG16S021,SHJW-DP
229,D1C029F,HG16S021,SHJW-DP
230,CQYK-2020-010,HG16S022,CQYK
231,CQYK-2020-008,HG16S022,CQYK
232,CQYK-2020-074,HG16S022,CQYK
233,CQYK-2020-087,HG16S022,CQYK
234,CQYK-2020-018,HG16S022,CQYK
235,CQYK-2020-061,HG16S022,CQYK
236,CQYK-2020-041,HG16S022,CQYK
237,CQYK-2020-040,HG16S022,CQYK
238,CQYK-2020-085,HG16S022,CQYK
239,CQYK-2020-009,HG16S022,CQYK
240,CQYK-2020-002,HG16S022,CQYK
241,CQYK-2020-019,HG16S022,CQYK
242,CQYK-2020-007,HG16S022,CQYK
243,CQYK-2020-011,HG16S022,CQYK
244,CQYK-2020-035,HG16S022,CQYK
245,CQYK-2020-003,HG16S022,CQYK
246,CQYK-2020-072,HG16S022,CQYK
247,CQYK-2020-042,HG16S022,CQYK
248,CQYK-2020-084,HG16S022,CQYK
249,CQYK-2020-058,HG16S022,CQYK
250,CQYK-2020-001,HG16S022,CQYK
251,CQYK-2020-068,HG16S022,CQYK
252,CQYK-2020-118,HG16S022,CQYK
253,CQYK-2020-006,HG16S022,CQYK
254,CQYK-2020-044,HG16S022,CQYK
255,CQYK-2020-043,HG16S022,CQYK
256,CQYK-2020-027,HG16S022,CQYK
257,CQYK-2020-029,HG16S022,CQYK
258,CQYK-2020-017,HG16S022,CQYK
259,CQYK-2020-016,HG16S022,CQYK
