#1,SampleID,Project,Drug_project
143,19368-B,ONC-2020-051,GV009
144,19369-B,ONC-2020-051,GV009
145,19370-B,ONC-2020-051,GV009
146,19371-B,ONC-2020-051,GV009
147,19372-B,ONC-2020-051,GV009
148,19373-B,ONC-2020-051,GV009
149,19374-B,ONC-2020-051,GV009
150,19375-B,ONC-2020-051,GV009
151,A1-1,MF-20201214,test20201214
152,A1-2,MF-20201214,test20201214
153,A1-3,MF-20201214,test20201214
154,B1-1,MF-20201214,test20201214
155,B1-2,MF-20201214,test20201214
156,B1-3,MF-20201214,test20201214
157,C1-1,MF-20201214,test20201214
158,C1-2,MF-20201214,test20201214
159,C1-3,MF-20201214,test20201214
160,D1-1,MF-20201214,test20201214
161,D1-2,MF-20201214,test20201214
162,D1-3,MF-20201214,test20201214
163,E1-1,MF-20201214,test20201214
164,E1-2,MF-20201214,test20201214
165,E1-3,MF-20201214,test20201214
166,F1-1,MF-20201214,test20201214
167,F1-2,MF-20201214,test20201214
168,F1-3,MF-20201214,test20201214
169,G1-1,MF-20201214,test20201214
170,BJGH-FE-001,HG16S006,Beijinglaonianyiyuan
171,BJGH-FE-002,HG16S006,Beijinglaonianyiyuan
172,BJGH-FE-003,HG16S006,Beijinglaonianyiyuan
173,BJGH-FE-004,HG16S006,Beijinglaonianyiyuan
174,BJGH-FE-005,HG16S006,Beijinglaonianyiyuan
175,BJGH-FE-006,HG16S006,Beijinglaonianyiyuan
176,BJGH-FE-007,HG16S006,Beijinglaonianyiyuan
177,BJGH-FE-008,HG16S006,Beijinglaonianyiyuan
178,BJGH-FE-009,HG16S006,Beijinglaonianyiyuan
179,BJGH-FE-010,HG16S006,Beijinglaonianyiyuan
180,BJGH-FE-011,HG16S006,Beijinglaonianyiyuan
181,BJGH-FE-012,HG16S006,Beijinglaonianyiyuan
182,BJGH-FE-013,HG16S006,Beijinglaonianyiyuan
183,BJGH-FE-014,HG16S006,Beijinglaonianyiyuan
184,BJGH-FE-015,HG16S006,Beijinglaonianyiyuan
185,BJGH-FE-016,HG16S006,Beijinglaonianyiyuan
186,BJGH-FE-017,HG16S006,Beijinglaonianyiyuan
187,BJGH-FE-018,HG16S006,Beijinglaonianyiyuan
188,BJGH-FE-019,HG16S006,Beijinglaonianyiyuan
189,BJGH-FE-020,HG16S006,Beijinglaonianyiyuan
190,BJGH-FE-021,HG16S006,Beijinglaonianyiyuan
191,BJGH-FE-022,HG16S006,Beijinglaonianyiyuan
192,BJGH-FE-023,HG16S006,Beijinglaonianyiyuan
193,BJGH-FE-024,HG16S006,Beijinglaonianyiyuan
194,BJGH-FE-025,HG16S006,Beijinglaonianyiyuan
195,BJGH-FE-026,HG16S006,Beijinglaonianyiyuan
196,BJGH-FE-027,HG16S006,Beijinglaonianyiyuan
197,BJGH-FE-028,HG16S006,Beijinglaonianyiyuan
198,SH201905-513,HG16S007,Liuyuan
199,SH201905-471,HG16S007,Liuyuan
200,SH201905-495,HG16S007,Liuyuan
201,SH201905-525,HG16S007,Liuyuan
202,SH201905-412,HG16S007,Liuyuan
203,SH201905-527,HG16S007,Liuyuan
204,SH201905-473,HG16S007,Liuyuan
205,SH201905-534,HG16S007,Liuyuan
206,SH201905-474,HG16S007,Liuyuan
207,SH201905-532,HG16S007,Liuyuan
208,SH201905-533,HG16S007,Liuyuan
209,BJTT-2020-005,HG16S007,Beijingtiantanyiyuan
210,BJTT-2020-016,HG16S007,Beijingtiantanyiyuan
211,BJTT-2020-017,HG16S007,Beijingtiantanyiyuan
212,BJTT-2020-022,HG16S007,Beijingtiantanyiyuan
213,BJTT-2020-028,HG16S007,Beijingtiantanyiyuan
214,BJTT-2020-029,HG16S007,Beijingtiantanyiyuan
215,BJTT-2020-030,HG16S007,Beijingtiantanyiyuan
216,BJTT-2020-037,HG16S007,Beijingtiantanyiyuan
217,BJTT-2020-039,HG16S007,Beijingtiantanyiyuan
218,BJTT-2020-040,HG16S007,Beijingtiantanyiyuan
219,BJTT-2020-041,HG16S007,Beijingtiantanyiyuan
220,BJTT-2020-042,HG16S007,Beijingtiantanyiyuan
221,BJTT-2020-044,HG16S007,Beijingtiantanyiyuan
222,BJTT-2020-062,HG16S007,Beijingtiantanyiyuan
223,BJTT-2020-066,HG16S007,Beijingtiantanyiyuan
224,BJTT-2020-078,HG16S007,Beijingtiantanyiyuan
225,BJTT-2020-084,HG16S007,Beijingtiantanyiyuan
226,BJTT-2020-090,HG16S007,Beijingtiantanyiyuan
227,BJTT-2020-093,HG16S007,Beijingtiantanyiyuan
228,SHJW-2020-031,HG16S007,Jingwei
229,SHJW-2020-032,HG16S007,Jingwei
230,SHJW-2020-033,HG16S007,Jingwei
231,SHJW-2020-022,HG16S007,Jingwei
232,SHJW-2020-037,HG16S007,Jingwei
233,SHJW-2020-038,HG16S007,Jingwei
234,SHJW-2020-039,HG16S007,Jingwei
235,SHJW-2020-040,HG16S007,Jingwei
236,SHJW-2020-041,HG16S007,Jingwei
237,SHJW-2020-035,HG16S007,Jingwei
238,SHJW-2020-027,HG16S007,Jingwei
239,SHJW-2020-028,HG16S007,Jingwei
240,SHJW-2020-045,HG16S007,Jingwei
241,SHJW-2020-044,HG16S007,Jingwei
