#1,SampleID,Project,Drug_project
75,15673,ONC-2019-LZ-023,GV009
76,15674,ONC-2019-LZ-023,GV009
77,15675,ONC-2019-LZ-023,GV009
78,15676,ONC-2019-LZ-023,GV009
79,15681,ONC-2019-LZ-023,GV009
80,15682,ONC-2019-LZ-023,GV009
81,15683,ONC-2019-LZ-023,GV009
82,15684,ONC-2019-LZ-023,GV009
83,15685,ONC-2019-LZ-023,GV009
84,15686,ONC-2019-LZ-023,GV009
85,15688,ONC-2019-LZ-023,GV009
86,15689,ONC-2019-LZ-023,GV009
87,15690,ONC-2019-LZ-023,GV009
88,15696,ONC-2019-LZ-023,GV009
89,15629,ONC-2019-LZ-023,GV009
90,15698,ONC-2019-LZ-023,GV009
91,15654,ONC-2019-LZ-023,GV009
92,15691,ONC-2019-LZ-023,GV009
93,15692,ONC-2019-LZ-023,GV009
94,15693,ONC-2019-LZ-023,GV009
95,15694,ONC-2019-LZ-023,GV009
96,15695,ONC-2019-LZ-023,GV009
97,PUH3-ALS-F-015,HG16S009,PUH3
98,PUH3-ALS-F-019,HG16S009,PUH3
99,PUH3-ALS-F-038,HG16S009,PUH3
100,PUH3-ALS-F-014,HG16S009,PUH3
101,PUH3-ALS-F-042,HG16S009,PUH3
102,PUH3-ALS-F-040,HG16S009,PUH3
103,PUH3-ALS-F-016,HG16S009,PUH3
104,PUH3-ALS-F-020,HG16S009,PUH3
105,PUH3-ALS-F-032,HG16S009,PUH3
106,PUH3-ALS-F-012,HG16S009,PUH3
107,PUH3-ALS-F-035,HG16S009,PUH3
108,PUH3-ALS-F-031,HG16S009,PUH3
109,PUH3-ALS-F-049,HG16S009,PUH3
110,PUH3-ALS-F-011,HG16S009,PUH3
111,PUH3-ALS-F-017,HG16S009,PUH3
112,PUH3-ALS-F-033,HG16S009,PUH3
113,PUH3-ALS-F-045,HG16S009,PUH3
114,PUH3-ALS-F-037,HG16S009,PUH3
115,PUH3-ALS-F-034,HG16S009,PUH3
116,PUH3-ALS-F-039,HG16S009,PUH3
117,PUH3-ALS-F-050,HG16S009,PUH3
118,PUH3-ALS-F-047,HG16S009,PUH3
119,PUH3-ALS-F-044,HG16S009,PUH3
120,PUH3-ALS-F-036,HG16S009,PUH3
121,PUH3-ALS-F-013,HG16S009,PUH3
122,PUH3-ALS-F-018,HG16S009,PUH3
123,PUH3-ALS-F-052,HG16S009,PUH3
124,PUH3-ALS-F-010,HG16S009,PUH3
125,PUH3-ALS-F-009,HG16S009,PUH3
126,PUH3-ALS-F-024,HG16S009,PUH3
127,PUH3-ALS-F-006,HG16S009,PUH3
128,PUH3-ALS-F-026,HG16S009,PUH3
129,PUH3-ALS-F-008,HG16S009,PUH3
130,PUH3-ALS-F-001,HG16S009,PUH3
131,PUH3-ALS-F-002,HG16S009,PUH3
132,PUH3-ALS-F-004,HG16S009,PUH3
133,PUH3-ALS-F-005,HG16S009,PUH3
134,PUH3-ALS-F-007,HG16S009,PUH3
135,PUH3-ALS-F-021,HG16S009,PUH3
136,PUH3-ALS-F-003,HG16S009,PUH3
137,PUH3-ALS-F-022,HG16S009,PUH3
138,PUH3-ALS-F-068,HG16S009,PUH3
139,PUH3-ALS-F-051,HG16S009,PUH3
140,PUH3-ALS-F-069,HG16S009,PUH3
141,PUH3-ALS-F-098,HG16S009,PUH3
142,PUH3-ALS-F-062,HG16S009,PUH3
143,PUH3-ALS-F-076,HG16S009,PUH3
144,PUH3-ALS-F-067,HG16S009,PUH3
145,PUH3-ALS-F-087,HG16S009,PUH3
146,PUH3-ALS-F-097,HG16S009,PUH3
147,PUH3-ALS-F-100,HG16S009,PUH3
148,PUH3-ALS-F-061,HG16S009,PUH3
149,PUH3-ALS-F-048,HG16S009,PUH3
150,PUH3-ALS-F-056,HG16S009,PUH3
151,PUH3-ALS-F-092,HG16S009,PUH3
152,PUH3-ALS-F-063,HG16S009,PUH3
153,PUH3-ALS-F-046,HG16S009,PUH3
154,PUH3-ALS-F-088,HG16S009,PUH3
155,PUH3-ALS-F-074,HG16S009,PUH3
156,PUH3-ALS-F-071,HG16S009,PUH3
157,PUH3-ALS-F-065,HG16S009,PUH3
158,PUH3-ALS-F-079,HG16S009,PUH3
159,PUH3-ALS-F-057,HG16S009,PUH3
160,PUH3-ALS-F-086,HG16S009,PUH3
161,PUH3-ALS-F-066,HG16S009,PUH3
162,PUH3-ALS-F-055,HG16S009,PUH3
163,PUH3-ALS-F-059,HG16S009,PUH3
164,PUH3-ALS-F-053,HG16S009,PUH3
165,PUH3-ALS-F-064,HG16S009,PUH3
166,PUH3-ALS-F-089,HG16S009,PUH3
167,PUH3-ALS-F-070,HG16S009,PUH3
168,PUH3-ALS-F-073,HG16S009,PUH3
169,PUH3-ALS-F-060,HG16S009,PUH3
170,PUH3-ALS-F-078,HG16S009,PUH3
171,PUH3-ALS-F-072,HG16S009,PUH3
172,PUH3-ALS-F-043,HG16S009,PUH3
173,PUH3-ALS-F-084,HG16S009,PUH3
174,PUH3-ALS-F-058,HG16S009,PUH3
175,PUH3-ALS-F-080,HG16S009,PUH3
176,PUH3-ALS-F-081,HG16S009,PUH3
177,PUH3-ALS-F-090,HG16S009,PUH3
178,PUH3-ALS-F-082,HG16S009,PUH3
179,PUH3-ALS-F-083,HG16S009,PUH3
180,PUH3-ALS-F-054,HG16S009,PUH3
181,PUH3-ALS-F-099,HG16S009,PUH3
182,PUH3-ALS-F-041,HG16S009,PUH3
183,PUH3-ALS-F-093,HG16S009,PUH3
184,PUH3-ALS-F-091,HG16S009,PUH3
185,PUH3-ALS-F-207,HG16S009,PUH3
186,PUH3-ALS-F-170,HG16S009,PUH3
187,PUH3-ALS-F-192,HG16S009,PUH3
188,PUH3-ALS-F-166,HG16S009,PUH3
189,PUH3-ALS-F-186,HG16S009,PUH3
190,PUH3-ALS-F-185,HG16S009,PUH3
191,PUH3-ALS-F-182,HG16S009,PUH3
192,PUH3-ALS-F-161,HG16S009,PUH3
193,PUH3-ALS-F-183,HG16S009,PUH3
194,PUH3-ALS-F-178,HG16S009,PUH3
195,PUH3-ALS-F-077,HG16S009,PUH3
196,PUH3-ALS-F-075,HG16S009,PUH3
197,PUH3-ALS-F-193,HG16S009,PUH3
198,PUH3-ALS-F-215,HG16S009,PUH3
199,PUH3-ALS-F-180,HG16S009,PUH3
200,PUH3-ALS-F-175,HG16S009,PUH3
201,PUH3-ALS-F-163,HG16S009,PUH3
202,PUH3-ALS-F-191,HG16S009,PUH3
203,PUH3-ALS-F-214,HG16S009,PUH3
204,PUH3-ALS-F-194,HG16S009,PUH3
205,PUH3-ALS-F-172,HG16S009,PUH3
206,PUH3-ALS-F-168,HG16S009,PUH3
207,PUH3-ALS-F-165,HG16S009,PUH3
208,PUH3-ALS-F-173,HG16S009,PUH3
209,PUH3-ALS-F-179,HG16S009,PUH3
210,PUH3-ALS-F-217,HG16S009,PUH3
211,PUH3-ALS-F-177,HG16S009,PUH3
212,PUH3-ALS-F-096,HG16S009,PUH3
213,PUH3-ALS-F-218,HG16S009,PUH3
214,PUH3-ALS-F-176,HG16S009,PUH3
215,PUH3-ALS-F-169,HG16S009,PUH3
216,PUH3-ALS-F-095,HG16S009,PUH3
217,PUH3-ALS-F-164,HG16S009,PUH3
218,SH201905-523,HG16S009,Liuyuan
219,SH201905-564,HG16S009,Liuyuan
220,SH201905-554,HG16S009,Liuyuan
221,SH201905-542,HG16S009,Liuyuan
222,SH201905-502,HG16S009,Liuyuan
223,SH201905-539,HG16S009,Liuyuan
224,SH201905-524,HG16S009,Liuyuan
225,SH201905-570,HG16S009,Liuyuan
226,SH201905-472,HG16S009,Liuyuan
227,SH201905-478,HG16S009,Liuyuan
228,SH201905-537,HG16S009,Liuyuan
229,SH201905-546,HG16S009,Liuyuan
