#1,SampleID,Project,Drug_project
162,SHJW-2020-075,HG16S010,Jingwei-AD
163,19670_A,ONC-2020-058,GV009
164,19671_A,ONC-2020-058,GV009
165,19672_A,ONC-2020-058,GV009
166,19673_A,ONC-2020-058,GV009
167,19674_A,ONC-2020-058,GV009
168,19675_A,ONC-2020-058,GV009
169,19676_A,ONC-2020-058,GV009
170,19677_A,ONC-2020-058,GV009
171,19678_A,ONC-2020-058,GV009
172,19679_A,ONC-2020-058,GV009
173,19680_A,ONC-2020-058,GV009
174,19681_A,ONC-2020-058,GV009
175,19682_A,ONC-2020-058,GV009
176,19683_A,ONC-2020-058,GV009
177,19684_A,ONC-2020-058,GV009
178,19685_A,ONC-2020-058,GV009
179,19686_A,ONC-2020-058,GV009
180,19687_A,ONC-2020-058,GV009
181,19688_A,ONC-2020-058,GV009
182,19689_A,ONC-2020-058,GV009
183,19690_A,ONC-2020-058,GV009
184,19691_A,ONC-2020-058,GV009
185,19692_A,ONC-2020-058,GV009
186,19693_A,ONC-2020-058,GV009
187,19694_A,ONC-2020-058,GV009
188,19695_A,ONC-2020-058,GV009
189,19696_A,ONC-2020-058,GV009
190,19697_A,ONC-2020-058,GV009
191,19698_A,ONC-2020-058,GV009
192,19699_A,ONC-2020-058,GV009
193,19670_B,ONC-2020-058,GV009
194,19671_B,ONC-2020-058,GV009
195,19672_B,ONC-2020-058,GV009
196,19673_B,ONC-2020-058,GV009
197,19674_B,ONC-2020-058,GV009
198,19675_B,ONC-2020-058,GV009
199,19676_B,ONC-2020-058,GV009
200,19677_B,ONC-2020-058,GV009
201,19678_B,ONC-2020-058,GV009
202,19679_B,ONC-2020-058,GV009
203,19680_B,ONC-2020-058,GV009
204,19681_B,ONC-2020-058,GV009
205,19682_B,ONC-2020-058,GV009
206,19683_B,ONC-2020-058,GV009
207,19684_B,ONC-2020-058,GV009
208,19685_B,ONC-2020-058,GV009
209,19686_B,ONC-2020-058,GV009
210,19687_B,ONC-2020-058,GV009
211,19688_B,ONC-2020-058,GV009
212,19689_B,ONC-2020-058,GV009
213,19690_B,ONC-2020-058,GV009
214,19691_B,ONC-2020-058,GV009
215,19692_B,ONC-2020-058,GV009
216,19693_B,ONC-2020-058,GV009
217,19694_B,ONC-2020-058,GV009
218,19695_B,ONC-2020-058,GV009
219,19696_B,ONC-2020-058,GV009
220,19697_B,ONC-2020-058,GV009
221,19698_B,ONC-2020-058,GV009
222,19699_B,ONC-2020-058,GV009
223,19670_C,ONC-2020-058,GV009
224,19671_C,ONC-2020-058,GV009
225,19672_C,ONC-2020-058,GV009
226,19673_C,ONC-2020-058,GV009
227,19674_C,ONC-2020-058,GV009
228,19675_C,ONC-2020-058,GV009
229,19676_C,ONC-2020-058,GV009
230,19677_C,ONC-2020-058,GV009
231,19678_C,ONC-2020-058,GV009
232,19679_C,ONC-2020-058,GV009
233,19680_C,ONC-2020-058,GV009
234,19681_C,ONC-2020-058,GV009
235,19682_C,ONC-2020-058,GV009
236,19683_C,ONC-2020-058,GV009
237,19684_C,ONC-2020-058,GV009
238,19685_C,ONC-2020-058,GV009
239,19686_C,ONC-2020-058,GV009
240,19687_C,ONC-2020-058,GV009
241,19688_C,ONC-2020-058,GV009
242,19689_C,ONC-2020-058,GV009
243,19690_C,ONC-2020-058,GV009
244,19691_C,ONC-2020-058,GV009
245,19692_C,ONC-2020-058,GV009
246,19693_C,ONC-2020-058,GV009
247,19694_C,ONC-2020-058,GV009
248,19695_C,ONC-2020-058,GV009
249,19696_C,ONC-2020-058,GV009
250,19697_C,ONC-2020-058,GV009
251,19698_C,ONC-2020-058,GV009
252,19699_C,ONC-2020-058,GV009
